OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-31412,2024-064N,2025-04-20T22:12:54.677376,15.27581610,.000081,43.0024,78.9327,293.6160,66.4607,0,U,59410,999,5986,.11949E-3,.3028E-4,0
STARLINK-31483,2024-064P,2025-04-20T22:29:33.194400,15.27581731,.0000971,42.9995,79.0170,221.9511,138.1266,0,U,59411,999,5986,.69833E-4,.166E-4,0
STARLINK-31568,2024-064Q,2025-04-20T09:59:58.883136,15.27594802,.0001181,43.0049,81.9909,266.2004,93.8713,0,U,59412,999,5978,.11098E-3,.2794E-4,0
STARLINK-31615,2024-064R,2025-04-20T22:32:28.464576,15.28404406,.0001452,43.0042,72.0935,255.5350,104.5340,0,U,59413,999,5994,.34736E-4,.716E-5,0
STARLINK-31457,2024-064S,2025-04-20T22:27:14.246784,15.27574993,.0000842,43.0043,72.0618,262.1702,97.9054,0,U,59414,999,5994,.43356E-4,.931E-5,0
STARLINK-31398,2024-064T,2025-04-20T09:34:05.456064,15.27593660,.0000635,43.0006,81.8547,250.4700,109.6083,0,U,59415,999,5978,.9712E-4,.2413E-4,0
STARLINK-31399,2024-064U,2025-04-19T23:59:56.239008,15.27552171,.000132,43.0003,84.0186,288.6076,71.4632,0,U,59416,999,5972,.75623E-3,.20588E-3,0
STARLINK-31401,2024-064V,2025-04-20T22:28:22.228032,15.28411385,.0000926,43.0019,72.0933,228.2578,131.8195,0,U,59417,999,5969,-.4371E-4,-.1498E-4,0
STARLINK-31414,2024-064W,2025-04-20T22:24:00.264960,15.27573132,.0001164,43.0003,78.9881,234.7174,125.3568,0,U,59418,999,5986,.20871E-4,.312E-5,0
STARLINK-31415,2024-064X,2025-04-20T23:01:00.928128,15.27575975,.0000687,43.0016,79.1867,250.0862,109.9916,0,U,59419,999,5986,.86989E-5,-.22E-6,0
STARLINK-31466,2024-064Y,2025-04-20T22:55:27.446592,15.27577960,.0001318,42.9982,79.1517,155.1442,204.9474,0,U,59420,999,5986,-.40412E-4,-.1374E-4,0
STARLINK-11087 [DTC],2024-065A,2025-04-20T18:34:43.592160,15.69693765,.0001257,53.1574,245.8854,71.5867,288.5287,0,U,59421,999,6079,.59489E-5,.132E-5,0
STARLINK-11090 [DTC],2024-065B,2025-04-20T18:13:31.758240,15.69716124,.0000454,53.1570,245.7834,137.5733,222.5320,0,U,59422,999,6081,.1331E-4,.1025E-4,0
STARLINK-11093 [DTC],2024-065C,2025-04-20T18:20:35.910528,15.69712506,.0001086,53.1585,245.8162,109.4688,250.6447,0,U,59423,999,6080,-.18855E-5,-.817E-5,0
STARLINK-11083 [DTC],2024-065D,2025-04-20T19:59:22.027776,15.69695578,.0000985,53.1585,245.5383,65.2261,294.8860,0,U,59424,999,6076,-.20798E-4,-.3105E-4,0
STARLINK-11085 [DTC],2024-065E,2025-04-20T19:38:09.168288,15.69713956,.00008,53.1588,245.4353,152.9095,207.1965,0,U,59425,999,6076,-.24013E-4,-.3496E-4,0
STARLINK-11089 [DTC],2024-065F,2025-04-20T17:10:07.146336,15.69704827,.0002442,53.1576,246.2500,36.6361,323.4824,0,U,59426,999,6079,.81258E-5,.394E-5,0
STARLINK-31757,2024-065G,2025-04-20T15:59:54.903552,15.30194725,.0000747,53.1601,342.0621,113.9330,246.1749,0,U,59427,999,5947,.40802E-4,.85E-5,0
STARLINK-31773,2024-065J,2025-04-20T15:33:19.199232,15.30188267,.0001037,53.1602,344.0641,83.0252,277.0866,0,U,59429,999,5944,-.1509E-3,-.4824E-4,0
STARLINK-31772,2024-065K,2025-04-19T01:59:50.068896,15.30187003,.0001055,53.1615,349.2263,87.4631,272.6491,0,U,59430,999,5923,.14493E-3,.3934E-4,0
STARLINK-31613,2024-065L,2025-04-20T15:55:20.632800,15.30198080,.0000911,53.1605,342.0302,87.7740,272.3365,0,U,59431,999,5947,.72584E-5,-.144E-5,0
STARLINK-31780,2024-065M,2025-04-20T16:05:59.426016,15.30202156,.000121,53.1600,342.0730,100.5079,259.6058,0,U,59432,999,5947,.57291E-4,.1338E-4,0
STARLINK-31740,2024-065N,2025-04-19T01:53:01.338144,15.30204798,.0001116,53.1607,351.3331,86.7317,273.3811,0,U,59433,999,5920,.26798E-3,.7587E-4,0
STARLINK-31580,2024-065P,2025-04-20T15:42:26.411040,15.30215166,.0001196,53.1605,344.0974,107.4332,252.6799,0,U,59434,999,5944,.24284E-4,.36E-5,0
STARLINK-31696,2024-065Q,2025-04-18T23:05:24.737568,15.30208548,.000106,53.1602,349.8990,71.4361,288.6755,0,U,59435,999,5920,.77259E-4,.193E-4,0
STARLINK-31700,2024-065R,2025-04-19T16:10:52.920768,15.30186432,.0001254,53.1613,346.5212,106.6598,253.4540,0,U,59436,999,5931,.12262E-3,.3273E-4,0
STARLINK-31706,2024-065S,2025-04-20T22:00:01.999584,15.30206747,.0000975,53.1610,342.8079,87.8181,318.2766,0,U,59437,999,582,-.15674E-2,-.46502E-3,0
STARLINK-31711,2024-065T,2025-04-19T16:15:26.183232,15.30193550,.0001326,53.1585,346.5411,111.4431,248.6712,0,U,59438,999,5932,.1382E-3,.3735E-4,0
STARLINK-31708,2024-065U,2025-04-19T22:17:58.756128,15.30204080,.0001248,53.1596,345.2646,58.6741,301.4381,0,U,59439,999,5936,.13794E-2,.40724E-3,0
STARLINK-31693,2024-065W,2025-04-20T16:09:02.504160,15.30206085,.000064,53.1596,342.0841,63.7807,296.3260,0,U,59441,999,5947,-.82376E-4,-.2798E-4,0
STARLINK-31617,2024-068A,2025-04-20T22:00:01.999584,15.66648567,.0017405,42.9927,43.3706,206.0222,9.4206,0,U,59455,999,594,.80201E-2,.961118E-2,0
STARLINK-31622,2024-068B,2025-04-20T21:34:27.482016,15.27581541,.0000733,43.0033,57.6794,244.8689,115.2087,0,U,59456,999,5915,.15099E-4,.154E-5,0
STARLINK-31319,2024-068C,2025-04-19T23:01:48.712512,15.27567522,.0000821,43.0013,59.2123,250.2933,109.7831,0,U,59457,999,5905,-.76626E-5,-.473E-5,0
STARLINK-31625,2024-068D,2025-04-20T19:45:29.420352,15.27607993,.0000792,43.0032,57.9678,191.0027,169.0807,0,U,59458,999,5914,-.22411E-3,-.6429E-4,0
STARLINK-31631,2024-068E,2025-04-20T22:13:48.451008,15.27514742,.0001321,42.9993,53.5573,167.9957,192.0926,0,U,59459,999,5920,.45358E-3,.12215E-3,0
STARLINK-31620,2024-068F,2025-04-19T21:38:45.176064,15.27570357,.0000844,43.0034,59.6366,246.6414,113.4349,0,U,59460,999,5904,.13082E-4,.98E-6,0
STARLINK-31511,2024-068H,2025-04-20T21:28:54.177600,15.27577053,.0000667,42.9984,57.6473,152.8053,207.2833,0,U,59462,999,5915,.14206E-4,.129E-5,0
STARLINK-31364,2024-068J,2025-04-19T08:00:01.999872,15.27573612,.0001454,43.0009,62.6618,266.3998,281.1902,0,U,59463,999,583,.88535E-4,.2174E-4,0
STARLINK-31597,2024-068K,2025-04-20T21:14:05.779104,15.27578786,.0000962,42.9990,57.5642,160.5851,199.5037,0,U,59464,999,5910,-.28092E-4,-.1035E-4,0
STARLINK-31621,2024-068L,2025-04-20T21:23:21.280128,15.27572183,.0000828,42.9988,57.6268,167.3230,192.7643,0,U,59465,999,5915,-.15831E-4,-.697E-5,0
STARLINK-31462,2024-068M,2025-04-20T21:02:59.487360,15.27576524,.0000917,42.9978,57.4897,160.4412,199.6475,0,U,59466,999,5915,.23816E-4,.393E-5,0
STARLINK-31592,2024-068N,2025-04-20T20:05:50.804448,15.27576055,.0001272,43.0062,58.0766,272.3418,87.7288,0,U,59467,999,5914,.50482E-5,-.123E-5,0
STARLINK-31267,2024-068P,2025-04-20T21:47:53.119680,15.27572283,.0001364,43.0034,53.4171,262.3066,97.7631,0,U,59468,999,5920,.4998E-4,.1113E-4,0
STARLINK-31381,2024-068Q,2025-04-20T19:48:02.551392,15.27582670,.0001573,43.0050,54.5265,272.2775,87.7897,0,U,59469,999,5918,.50549E-4,.1129E-4,0
STARLINK-31546,2024-068R,2025-04-20T20:54:26.259264,15.27579832,.0000807,43.0020,54.0066,207.6168,152.4641,0,U,59470,999,5919,-.22455E-4,-.88E-5,0
STARLINK-31575,2024-068S,2025-04-20T21:05:32.575200,15.27592730,.0001017,42.9992,54.0657,206.4052,153.6748,0,U,59471,999,5919,-.13069E-3,-.3858E-4,0
STARLINK-31610,2024-068U,2025-04-20T20:51:53.423712,15.27580280,.0001376,43.0011,57.4488,242.3464,117.7248,0,U,59473,999,5915,.56477E-4,.1292E-4,0
STARLINK-31581,2024-068V,2025-04-20T20:51:26.484192,15.27573618,.0000915,43.0015,50.5198,262.3840,97.6908,0,U,59474,999,5923,-.67441E-5,-.447E-5,0
STARLINK-31566,2024-068W,2025-04-20T20:57:26.447328,15.27591211,.0000863,42.9996,57.4744,192.5630,167.5200,0,U,59475,999,5915,-.10131E-3,-.305E-4,0
STARLINK-31515,2024-068X,2025-04-19T21:36:15.132096,15.27534903,.0001802,43.0058,63.0789,302.0141,58.0536,0,U,59476,999,5900,-.2109E-3,-.6053E-4,0
STARLINK-31531,2024-068Y,2025-04-20T18:03:32.867136,15.40706089,.0000954,42.9996,3.6607,236.4001,123.6764,0,U,59477,999,5975,.27778E-4,.858E-5,0
STARLINK-31753,2024-071A,2025-04-20T17:38:50.005536,15.41032822,.0001627,43.0041,8.8409,251.3268,108.7412,0,U,59484,999,5875,.51725E-3,.21604E-3,0
STARLINK-31733,2024-071C,2025-04-20T19:41:56.078016,15.40658619,.0001554,43.0018,8.6289,282.3745,77.6938,0,U,59486,999,5876,-.23674E-3,-.10166E-3,0
STARLINK-31657,2024-071D,2025-04-20T18:21:23.262912,15.40744112,.0002592,43.0034,9.0752,304.8245,55.2367,0,U,59487,999,5875,-.58476E-3,-.2469E-3,0
STARLINK-31754,2024-071E,2025-04-19T03:31:42.572064,15.27618706,.0002293,43.0010,20.1553,311.6573,48.4083,0,U,59488,999,5848,.20959E-3,.5516E-4,0
STARLINK-31638,2024-071F,2025-04-20T22:13:07.573440,15.40671276,.0001351,42.9999,7.6857,297.2734,62.7984,0,U,59489,999,5878,-.56072E-4,-.2642E-4,0
STARLINK-31670,2024-071G,2025-04-20T17:51:31.703616,15.27574083,.000128,43.0014,14.9721,225.2142,134.8606,0,U,59490,999,5868,.10233E-4,.19E-6,0
STARLINK-31712,2024-071H,2025-04-20T17:53:20.297184,15.27599220,.0000875,42.9974,14.9633,259.4541,100.6212,0,U,59491,999,5868,.89885E-4,.2214E-4,0
STARLINK-31684,2024-071J,2025-04-20T21:59:31.853760,15.27590065,.0001544,43.0035,10.2109,284.6399,75.4281,0,U,59492,999,5875,.20062E-4,.29E-5,0
STARLINK-31678,2024-071K,2025-04-20T17:28:09.661440,15.27573670,.0001402,43.0025,11.3750,268.2414,91.8277,0,U,59493,999,5754,.46813E-4,.1026E-4,0
STARLINK-31744,2024-071L,2025-04-20T17:22:37.053408,15.27586886,.0001148,43.0028,11.3460,260.1592,99.9130,0,U,59494,999,5872,.12252E-4,.75E-6,0
STARLINK-31719,2024-071M,2025-04-20T18:14:57.742656,15.40703638,.0001465,43.0007,9.0312,251.7153,108.3544,0,U,59495,999,5875,.33525E-4,.1097E-4,0
STARLINK-31728,2024-071N,2025-04-20T18:18:11.366784,15.40683512,.0002449,43.0032,9.0512,304.1818,55.8806,0,U,59496,999,5875,.72511E-4,.2724E-4,0
STARLINK-31720,2024-071P,2025-04-20T17:52:22.003968,15.40703921,.0001973,43.0042,8.9099,274.6241,85.4390,0,U,59497,999,5875,.58033E-5,-.61E-6,0
STARLINK-31731,2024-071Q,2025-04-20T18:05:17.008512,15.40687890,.0001453,42.9980,8.9761,247.6627,112.4076,0,U,59498,999,5875,.98332E-4,.3805E-4,0
STARLINK-31742,2024-071R,2025-04-20T17:55:36.088608,15.40703486,.0001351,43.0027,8.9236,230.3181,129.7557,0,U,59499,999,5875,.83868E-5,.47E-6,0
STARLINK-31512,2024-071S,2025-04-20T16:19:43.663008,15.40705280,.0001789,43.0039,331.3597,275.2090,84.8562,0,U,59500,999,5917,.43809E-4,.1527E-4,0
STARLINK-31458,2024-071T,2025-04-19T23:21:47.533248,15.40721377,.0001173,43.0070,13.4466,285.4223,74.6504,0,U,59501,999,5863,.72377E-4,.2723E-4,0
STARLINK-31357,2024-071U,2025-04-19T23:02:29.584032,15.40695635,.0002935,43.0022,13.3441,302.7086,57.3487,0,U,59502,999,5863,-.11E-3,-.4896E-4,0
STARLINK-31508,2024-071V,2025-04-20T22:00:01.999584,15.40662265,.0001614,43.0007,7.7724,284.2260,13.0301,0,U,59503,999,586,.93735E-3,.39003E-3,0
STARLINK-31535,2024-071W,2025-04-20T22:16:11.204544,15.27575586,.0001388,43.0040,10.2939,268.8703,91.1990,0,U,59504,999,5875,.89125E-5,-.17E-6,0
STARLINK-31533,2024-071X,2025-04-20T22:00:01.999584,15.40643826,.0001416,43.0007,7.7119,287.0351,35.0819,0,U,59505,999,586,.17359E-2,.72768E-3,0
STARLINK-31524,2024-071Y,2025-04-19T01:21:05.266944,15.40679651,.000123,43.0010,7.1601,298.7558,61.3175,0,U,59506,999,5862,.31927E-3,.13047E-3,0
STARLINK-31635,2024-073A,2025-04-20T21:36:53.759808,15.27600602,.0001441,43.0005,340.5827,259.0179,101.0510,0,U,59511,999,5681,.50977E-4,.1142E-4,0
STARLINK-31650,2024-073B,2025-04-19T22:56:21.997824,15.27580391,.0001055,43.0036,346.3953,265.0704,95.0028,0,U,59512,999,5666,.67114E-4,.1585E-4,0
STARLINK-31658,2024-073C,2025-04-20T22:01:18.105024,15.40718117,.0001,43.0006,302.5592,260.8348,99.2395,0,U,59513,999,5724,.25637E-4,.768E-5,0
STARLINK-31669,2024-073E,2025-04-19T22:19:21.907488,15.27572635,.0001721,43.0010,346.1992,269.1717,90.8938,0,U,59515,999,5666,.24113E-4,.401E-5,0
STARLINK-31671,2024-073F,2025-04-20T16:26:53.979072,15.27588066,.0001355,43.0022,342.4038,259.0291,101.0408,0,U,59516,999,5677,.15902E-4,.176E-5,0
STARLINK-31674,2024-073G,2025-04-20T00:10:07.724640,15.27607308,.000135,43.0007,345.9169,295.6721,64.3991,0,U,59517,999,5667,.14665E-3,.3779E-4,0
STARLINK-31679,2024-073J,2025-04-20T16:24:58.966848,15.40699658,.0002057,43.0014,338.0687,276.1895,83.8727,0,U,59519,999,5682,.39026E-4,.1327E-4,0
STARLINK-31370,2024-073K,2025-04-19T01:09:18.418176,15.27587981,.0000493,42.9995,351.6187,264.3734,95.7061,0,U,59520,999,5652,-.33017E-4,-.117E-4,0
STARLINK-31404,2024-073L,2025-04-20T16:37:59.870784,15.27581695,.0001133,43.0054,342.4649,273.0273,87.0449,0,U,59521,999,5677,.23128E-4,.374E-5,0
STARLINK-31453,2024-073M,2025-04-20T18:50:30.935328,15.27574913,.0002021,43.0020,323.8371,304.3168,55.7492,0,U,59522,999,5699,.10364E-3,.259E-4,0
STARLINK-31476,2024-073N,2025-04-19T23:01:54.890976,15.27572208,.0001264,43.0032,346.4197,299.8434,60.2292,0,U,59523,999,5666,.23676E-3,.6257E-4,0
STARLINK-31376,2024-073P,2025-04-20T15:23:58.516800,15.27609304,.0001527,43.0012,342.0833,315.5787,44.4942,0,U,59524,999,5677,.31926E-3,.8541E-4,0
STARLINK-31538,2024-073Q,2025-04-20T15:40:38.916480,15.27587642,.0000974,43.0033,342.1685,283.3431,76.7312,0,U,59525,999,5677,.34307E-4,.682E-5,0
STARLINK-31564,2024-073R,2025-04-20T15:29:32.692992,15.27599894,.0001734,43.0026,342.1068,264.4383,95.6271,0,U,59526,999,5677,-.52551E-4,-.1709E-4,0
STARLINK-31452,2024-073S,2025-04-20T16:32:26.798784,15.27584364,.0000315,43.0014,342.4351,322.9060,37.1770,0,U,59527,999,5677,.469E-4,.1029E-4,0
STARLINK-31618,2024-073T,2025-04-20T20:43:27.843744,15.27587523,.0001497,43.0012,341.1597,247.3917,112.6777,0,U,59528,999,5680,-.14164E-4,-.652E-5,0
STARLINK-31513,2024-073U,2025-04-20T16:29:26.606400,15.27568666,.0000946,43.0029,338.9175,272.4009,87.6734,0,U,59529,999,5681,.75228E-4,.1808E-4,0
STARLINK-31392,2024-073V,2025-04-19T22:50:47.550336,15.27599216,.0002011,43.0042,346.3519,209.6936,150.3802,0,U,59530,999,5666,.19404E-3,.5084E-4,0
STARLINK-31619,2024-073W,2025-04-20T00:04:37.564320,15.27577087,.0001539,42.9984,345.8856,293.0407,67.0283,0,U,59531,999,5779,-.53892E-4,-.1745E-4,0
STARLINK-31624,2024-073X,2025-04-20T15:37:00.998400,15.43773332,.0004906,43.0013,334.2622,286.3395,73.6923,0,U,59532,999,5807,.84651E-3,.391E-3,0
STARLINK-31509,2024-073Y,2025-04-20T16:43:33.689280,15.27590495,.0000992,43.0053,342.5048,280.9297,79.1443,0,U,59533,999,5677,-.2452E-4,-.937E-5,0
STARLINK-31734,2024-074A,2025-04-20T16:46:13.569888,15.40691646,.0001789,43.0020,3.5891,325.1267,34.9472,0,U,59534,999,5666,-.12747E-4,-.836E-5,0
STARLINK-31738,2024-074B,2025-04-20T21:58:53.353056,15.27593019,.0001676,43.0001,2.5450,283.3878,76.6787,0,U,59535,999,5669,-.35149E-4,-.123E-4,0
STARLINK-31721,2024-074C,2025-04-20T17:19:26.076576,15.27586739,.0002524,43.0025,7.2122,300.4909,59.5693,0,U,59536,999,5662,.2467E-4,.416E-5,0
STARLINK-31737,2024-074D,2025-04-20T20:48:07.040160,15.27581517,.0001586,42.9998,6.5825,291.1927,68.8756,0,U,59537,999,5664,-.41272E-4,-.1398E-4,0
STARLINK-31725,2024-074E,2025-04-20T17:47:20.175936,15.27593559,.0001344,43.0041,356.6944,258.7353,101.3347,0,U,59538,999,5674,.1544E-3,.3991E-4,0
STARLINK-31539,2024-074F,2025-04-20T17:56:27.453408,15.27591204,.0001318,43.0052,7.4131,277.1044,82.9658,0,U,59539,999,5662,-.90179E-4,-.2744E-4,0
STARLINK-31397,2024-074G,2025-04-20T18:16:48.852192,15.27575119,.0001261,43.0057,7.5127,280.5621,79.5089,0,U,59540,999,5662,.58021E-5,-.103E-5,0
STARLINK-31481,2024-074H,2025-04-20T18:33:15.239520,15.27590669,.0001325,43.0047,6.7376,249.9415,110.1294,0,U,59541,999,5663,.77351E-5,-.49E-6,0
STARLINK-31540,2024-074J,2025-04-20T17:25:00.134400,15.27586726,.0001222,42.9998,7.2384,293.8904,66.1819,0,U,59542,999,5662,-.15126E-4,-.678E-5,0
STARLINK-31574,2024-074K,2025-04-20T18:01:59.887776,15.27603114,.0001859,43.0027,7.4423,327.4159,32.6577,0,U,59543,999,5662,-.37905E-3,-.10686E-3,0
STARLINK-31556,2024-074L,2025-04-20T18:05:41.697312,15.27592356,.000125,43.0070,7.4555,167.8783,192.2099,0,U,59544,999,5662,.24452E-4,.411E-5,0
STARLINK-31582,2024-074M,2025-04-20T18:22:22.022688,15.27578601,.0001536,43.0027,7.5376,290.4023,69.6664,0,U,59545,999,5662,.17157E-5,-.215E-5,0
STARLINK-31519,2024-074N,2025-04-20T17:08:20.727456,15.27578376,.0001485,43.0020,7.1506,269.6397,90.4285,0,U,59546,999,5662,.15936E-4,.176E-5,0
STARLINK-31736,2024-074P,2025-04-20T18:15:42.825312,15.40635933,.0001163,43.0043,2.3172,236.4462,123.6284,0,U,59547,999,5668,-.16641E-3,-.7233E-4,0
STARLINK-31675,2024-074Q,2025-04-20T17:30:33.255648,15.27596030,.0000697,43.0018,7.2655,239.4976,120.5807,0,U,59548,999,5662,-.95552E-4,-.2891E-4,0
STARLINK-31722,2024-074R,2025-04-20T18:36:58.336416,15.27520599,.0000603,43.0045,6.7550,259.8333,100.2451,0,U,59549,999,5663,.51575E-3,.13931E-3,0
STARLINK-31741,2024-074S,2025-04-20T17:13:54.459552,15.27575576,.0001144,43.0051,7.1862,273.4973,86.5747,0,U,59550,999,5662,.24156E-4,.403E-5,0
STARLINK-31699,2024-074T,2025-04-20T17:34:15.022848,15.27587052,.0001437,43.0008,7.2837,283.4323,76.6368,0,U,59551,999,5662,.61729E-4,.1437E-4,0
STARLINK-31750,2024-074U,2025-04-20T17:50:54.764160,15.27577122,.0001008,43.0053,7.3805,293.7758,66.2988,0,U,59552,999,5662,.19779E-4,.282E-5,0
STARLINK-31723,2024-074V,2025-04-20T17:45:21.788928,15.27585145,.0000617,42.9946,7.3407,161.3616,198.7258,0,U,59553,999,5662,.26476E-3,.7032E-4,0
STARLINK-31724,2024-074W,2025-04-20T21:51:30.346560,15.40689660,.0001888,43.0033,330.8750,253.2370,106.8279,0,U,59554,999,5705,-.10298E-3,-.4601E-4,0
STARLINK-31730,2024-074X,2025-04-20T18:27:55.209600,15.27590564,.0001187,43.0036,7.5670,284.9943,75.0778,0,U,59555,999,5662,-.1029E-3,-.3093E-4,0
STARLINK-31718,2024-074Y,2025-04-20T18:11:15.178848,15.27583197,.000079,43.0009,7.4764,249.3607,110.7160,0,U,59556,999,5662,.39752E-4,.832E-5,0
STARLINK-31747,2024-076A,2025-04-20T19:55:12.603936,15.40676589,.0002087,43.0013,29.9162,288.6099,71.4531,0,U,59564,999,5714,-.50897E-4,-.2428E-4,0
STARLINK-31388,2024-076B,2025-04-20T20:01:09.953472,15.27589060,.0001371,43.0036,32.5470,282.8895,77.1804,0,U,59565,999,5712,-.88402E-4,-.2695E-4,0
STARLINK-31332,2024-076C,2025-04-19T03:59:08.262240,15.27613716,.0001356,43.0019,41.5115,248.0732,111.9975,0,U,59566,999,5687,.95421E-3,.26116E-3,0
STARLINK-31689,2024-076D,2025-04-20T17:59:14.776512,15.40696048,.0000601,43.0034,30.1720,286.6187,73.4604,0,U,59567,999,5714,.39059E-4,.1329E-4,0
STARLINK-31471,2024-076E,2025-04-20T19:44:30.487776,15.27577544,.000151,42.9954,32.4403,119.8619,240.2383,0,U,59568,999,5703,.42178E-5,-.146E-5,0
STARLINK-31470,2024-076F,2025-04-20T19:45:30.211776,15.40701352,.0002108,43.0038,29.8657,259.0146,101.0473,0,U,59569,999,5706,.24103E-4,.703E-5,0
STARLINK-31587,2024-076G,2025-04-20T18:21:27.363456,15.27581201,.000058,43.0051,32.8726,245.5623,114.5169,0,U,59570,999,5713,-.39591E-4,-.1351E-4,0
STARLINK-31606,2024-076H,2025-04-20T22:00:01.999584,15.27644610,.0001349,43.0016,31.4446,271.8750,84.4515,0,U,59571,999,595,-.313E-2,-.85574E-3,0
STARLINK-31666,2024-076J,2025-04-20T18:20:43.434240,15.40710621,.0000794,43.0006,27.6476,161.9007,198.1878,0,U,59572,999,5717,-.29147E-4,-.1521E-4,0
STARLINK-31683,2024-076K,2025-04-19T05:44:22.056288,15.27599180,.0001294,42.9999,41.1945,294.8317,65.2400,0,U,59573,999,5688,.15022E-3,.3876E-4,0
STARLINK-31751,2024-076L,2025-04-19T23:48:13.615200,15.27576969,.0001173,43.0049,37.4001,288.8139,71.2585,0,U,59574,999,5699,.62604E-5,-.9E-6,0
STARLINK-31510,2024-076M,2025-04-20T19:39:03.239136,15.40707336,.0001874,43.0030,29.8306,260.0577,100.0068,0,U,59575,999,5715,.12941E-3,.5107E-4,0
STARLINK-31663,2024-076N,2025-04-20T20:06:42.742080,15.27586017,.0000959,43.0055,32.5566,261.2280,98.8463,0,U,59576,999,5712,-.62873E-4,-.1992E-4,0
STARLINK-31692,2024-076P,2025-04-20T19:48:12.114144,15.27589514,.0002434,42.9950,32.4342,155.8836,204.2130,0,U,59577,999,5712,.23781E-3,.6289E-4,0
STARLINK-31685,2024-076Q,2025-04-20T22:06:34.066368,15.27514619,.000167,43.0038,31.4508,216.8070,143.2667,0,U,59578,999,5714,.49082E-3,.13242E-3,0
STARLINK-31686,2024-076R,2025-04-20T19:03:47.929536,15.27575008,.0001714,42.9998,32.2235,287.6354,72.4310,0,U,59579,999,5712,.81957E-5,-.37E-6,0
STARLINK-31668,2024-076S,2025-04-20T00:00:02.000160,15.27696562,.0001767,43.0013,36.5693,269.3723,101.2371,0,U,59580,999,592,-.67976E-2,-.183419E-2,0
STARLINK-31690,2024-076T,2025-04-20T19:18:35.876160,15.27574908,.0000711,42.9982,32.3000,204.3862,155.6956,0,U,59581,999,5713,-.28896E-4,-.1057E-4,0
STARLINK-31701,2024-076U,2025-04-20T19:40:50.165184,15.27712671,.0001433,43.0037,32.4223,280.3474,79.7216,0,U,59582,999,5703,.19081E-2,.52836E-3,0
STARLINK-31697,2024-076V,2025-04-19T23:05:40.385472,15.27571799,.0000827,43.0022,37.1619,247.5637,112.5127,0,U,59583,999,5690,-.21278E-4,-.847E-5,0
STARLINK-31662,2024-076W,2025-04-20T19:50:03.111360,15.27577021,.0001354,42.9964,32.4642,160.2674,199.8230,0,U,59584,999,5712,.64916E-5,-.83E-6,0
STARLINK-31702,2024-076X,2025-04-20T20:14:06.665280,15.27577239,.0001599,43.0014,32.6012,289.6392,70.4287,0,U,59585,999,5712,.22114E-4,.346E-5,0
STARLINK-31704,2024-076Y,2025-04-20T21:52:25.172544,15.27585573,.0001127,43.0028,348.5813,283.7484,76.3242,0,U,59586,999,5762,.11706E-2,.32096E-3,0
STARLINK-31770,2024-080A,2025-04-20T21:42:23.126112,15.40704401,.0001283,43.0029,62.8405,273.4336,86.6374,0,U,59601,999,5636,.21402E-4,.591E-5,0
STARLINK-31778,2024-080B,2025-04-20T22:08:11.949792,15.40695126,.0001699,43.0049,62.9794,282.6068,77.4598,0,U,59602,999,5514,-.12517E-5,-.356E-5,0
STARLINK-31776,2024-080C,2025-04-19T22:08:05.595072,15.27566966,.0000302,42.9947,70.0903,158.2790,201.8075,0,U,59603,999,5614,.13556E-3,.3469E-4,0
STARLINK-31765,2024-080D,2025-04-20T20:47:44.388672,15.40687544,.000185,43.0040,63.4214,255.2886,104.7766,0,U,59604,999,5513,-.23128E-3,-.9948E-4,0
STARLINK-31767,2024-080E,2025-04-20T20:25:10.020288,15.40700698,.0002126,43.0059,63.2995,255.5853,104.4768,0,U,59605,999,5513,-.17632E-4,-.104E-4,0
STARLINK-31782,2024-080F,2025-04-20T20:21:04.976928,15.27584026,.0000736,42.9986,65.0017,177.7559,182.3296,0,U,59606,999,5511,.18E-4,.234E-5,0
STARLINK-31755,2024-080G,2025-04-20T22:00:50.303232,15.27552068,.0003073,43.0015,64.6652,301.9233,58.1319,0,U,59607,999,5512,-.22215E-4,-.874E-5,0
STARLINK-31585,2024-080H,2025-04-20T07:26:30.580224,15.42748589,.0003571,43.0074,66.1221,259.6121,100.4334,0,U,59608,999,5506,.39532E-3,.17415E-3,0
STARLINK-31667,2024-080J,2025-04-20T07:26:04.062336,15.40708708,.0001535,43.0037,66.1124,245.8397,114.2299,0,U,59609,999,5505,-.57977E-5,-.546E-5,0
STARLINK-31729,2024-080K,2025-04-20T22:14:39.042528,15.40697768,.0002336,43.0071,63.0112,275.1852,84.8738,0,U,59610,999,5514,.17913E-4,.444E-5,0
STARLINK-31448,2024-080L,2025-04-20T20:54:10.778976,15.40727987,.0001301,43.0031,63.4542,267.5235,92.5473,0,U,59611,999,5513,-.26806E-3,-.11494E-3,0
STARLINK-31748,2024-080M,2025-04-20T22:11:25.104768,15.40702835,.0000874,43.0029,62.9978,279.6435,80.4323,0,U,59612,999,5631,.38446E-4,.1303E-4,0
